Text,Label
"#GOPDebate: Carly Fiorina Dominates Social Media, Even Beating Out Trump - Fox Nation",1
I wonder if the #GOPDebate will address actual solutions for climate change and clean energy. #DebateWithBernie,0
"@realDonaldTrump: misogynist, ignorant, xenophobic and greedy: another proof that money does not buy class. #GOPDebate #GO…",0
"@JebBush #GOPDebate #USA, seriously, would you vote for any of these CLOWNS? We NEED #CIRNow #AINF #TNTVote",0
Disagree all you want #GOPDebate was hit job on @realDonaldTrump and calculated mute job on @SenTedCruz @RealBenCarso…,1
I actually agree with @AndreaTantaros on something. She said @realDonaldTrump didn't hurt himself in #GOPDebate and I concur.,1
Let's take America from Hope to Higher Ground. Will you help? --&gt; #ImWithHuck #GOPDebate,1
Just got caught up on the #GOPDebate and felt like I should write a joke about it but the biggest joke of all was the whole…,0
Jeb makes me want to blow rails with W before we wreck his dad’s car. #GOPDebate,0
Keep religion out of politics! #GOPDebate,0
what is Chris Cristie on about Re: abortions? This is absurd. #GOPdebate,0
I'm eating lunch out and these two old ladies discussing the #GOPDebate is giving me life. They shading shit outta Christie and Trump.,0
Tonight's #GOPDebate was an important reminder that these guys think of women as carrying cases for fetuses.,0
"May the Lord guide my words tonight, let His wisdom be my thoughts. #GOPDebate",1
#GOPDebate pretty much,0
Trump literally said that he donates to politicians and then calls them later to get what he wants. He literally just said that.…,0
"#GOPDebate none of the presidential candidates brought a fucking gom jabbar, i mean at least liven up your crazy",0
"""He was just so eloquent...He knew what he was saying. He believed what he was saying."" #ImWithHuck #GOPDebate",1
Fact-Checkers Proved Scott Walker Literally Lies More Often Than He Tells The Truth #GOPDebate ht…,0
I want @BernieSanders to quietly walk out onto this stage and five-point-palm-exploding-heart all these hollow beasts. #G…,0
"#GOPDebate Debate was good once they quit throwing crap at @realDonaldTrump and got substantive. Candidates handled the ""gotcha"" questions.",1
These clowns didn't even tackle Climate change. They didn't mention Inequality at all. Are you surprised? #GOPDebate,0
Are they going to ask Lenny Kravitz's penis ONE question? This is very disrespectful. #GOPDebate,0
So who watched the GOP Debate last night and saw Trump #DonaldTrump #GOPDebate @realDonaldTrump #TrumpForPresident,1
#FactChecking the #GOPDebate Unsurprising-but-massive levels of lies and truth-stretching and general bullshittery.,0
Wonder how much of tonight's #@megynkelly show will be about her #GOPDebate #FoxNews,0
#GOPDebate Never lose focus on the truly important issues #DefundPP &amp; #PraytoEndAbortion,1
Trump calling @megynkelly a bimbo is reprehensible. This is about choosing a candidate for president NOT the Jerry Spri…,0
Not mentioned in the #GOPdebate: Voting rights Climate change Gun violence Police shootings Student debt Inequality,0
It’s almost time! Tune into @FoxNews at 5:00 p.m. EDT #GOPDebate #Carly2016,0
This is an amazing degree of commitment to a running joke #GOPdebate #photobomb,1
".@FoxNews focus group: ""He was very articulate, very relatable, &amp; made a lot of good points."" #ImWithHuck #GOPDebate h…",1
#GOPDebate was still Clown Show! I'm glad Head Clown Trump helping destroy GOP.,0
#GOP wants to #DefundPP and #Huckabee wants to legalize prostitution and drugs. #GOPdebate,0
"Favorite Jeb line ""taking on the teacher's unions, and beating them"" sure that empowers kids disenfranchise the ones who teach em #GOPDebate",0
Current mood re: #GOPDebate,0
"If the newest b52 was built in the 60s like Huckabee complained, doesn't that mean St. Ronnie should have built more? #GOPDebate",0
Perry says he would rather send @CarlyFiorina to negotiate with Iran than John Kerry. #GOPDebate,0
NOT A FAN OF #FoxNews @megynkelly but she deserves better than to be called BIMBO by #lDonaldTrump for doing her job #GOPDebate #UniteBlue,1
Excellent post-GOP debate analysis from my friend @rmanning957 of @LimitGovt ... #GOPDebate,1
I can't tell if these are just bad cramps or my uterus trying to flee the country as I watch the #GOPDebate,0
"And now the realization dawns on us. ""Holy shit. I've been watching Fox News."" #GOPDebate",0
"Hey .@realDonaldTrump You know who didn't whine about ""unfair"" questions? @CarlyFiorina Grow a set why don't ya'. #GOPDebate",0
Hillary spent the #GOPDebate with Kim and Kanye ... This is what I love to see,1
John Kasich seems like a decent guy shame he'll drowned out by the loonies in the #GOP #GOPDebate,0
My feelings about Trump after #GOPDebate:,0
"In the end, Bingo! #GOPDebate",0
"Chris Christie said he was appointed U.S. Attorney Sept. 10, 2001. He was actually appointed Dec. 7, 2001. #GOPDebate",0
Chris Christie fundamentally misunderstands the 4th amendment &amp; got owned by @RandPaul over NSA: #GOPDebate,0
"Fun Fact: in this party of super patriots, not a single candidate on stage has served a day in the military. #GOPDebate",0
Thank you @tedcruz for speaking out on #govermentcartel #MakeAmericaGreatAgain #SecureTheBorder #GOPDebate,1
Who's the real illegal alien AMERICA #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... via @YouTube,0
Which candidate really likes hugs? The one word that defined each one's #GOPDebate,1
I assume you guys didn't boo a gay soldier this time only because the opportunity didn't arise. #RSG15 #GOPDebate,0
".@JohnKasich said he’d love his daughters if they were gay, but his voting record says otherwise #GOPDebate",0
MY mother worked. THEIR mothers worked. YOUR mothers worked. Nobody mentioned their mothers. Nobody. #GOPDebate,0
#GOPDebate Loving Fiorina. Smart and on point!,1
As a reminder. Less than 3 percent of what #PlannedParenthood does deals with abortions. But this debate won't tell you …,0
"GOP base voters have been targeted by leftist terror campaigns for years, &amp; the GOP establishment relentlessly manipulates that.…",0
"""Are you not entertained?!?!?!"" Then #Trump throws a severed head into the crowd. #GOPDebate",0
"I'm not really sure about President, but Ted Cruz would make an excellent Marvel villain. #GOPDebate #TedCruz #Marvel",0
"During debates on terrorism, don't expect anyone to bring up white supremacist organizations engaging in terrorism. #KKKor…",0
@TheDailyShow Jon Stewart can feel comfortable w/retirement as #GOPDebate solved all problems(personal &amp; scientific),0
Donald Trump: Reagan Was A Con Man Who Couldn't 'Deliver The Goods' | ThinkProgress #GOPDebate,0
GmaDawny: RT RhondaWatkGwyn: #ImWithHuck #GOPDebate #th2016 #ccot #tcot #teaparty #pjnet,1
#GOPDebate didn't offer a single solution to any salient issues,0
#GOPDebate so which presidential candidate stuck their thing into the presidential electric sharpener,0
Love that Cruz introduced a bill to strip citizenship from Americans who join ISIS #GOPDebate,1
"Seriously, #Trump is dangerous for the whole world. #GOPDebate",0
"""Would you really let a mother die, rather than have an abortion?"" Was seriously being asked of a presidential hopeful…",0
"Jeb Bush: ""I defunded Planned Parenthood"" ....he is proud that he denied thousands of women access to life saving healthcare... #GOPDebate",0
.@FrankBruni on #GOPDebate is a writer at the top of his game:,1
Now we know Rand's strategy - he's going after Trump. He's got nothing to lose - he is nowhere anyway #GOPDebate,0
Credit where credit is due - I was shocked #SHOCKED by Trump's cogent health care debate response #GOPdebate,0
"""That concludes our debate! Please welcome the Koch Brothers who will choose an ideological broodmare from our whore-stab…",0
Amusing to hear men who chose not to serve in the military talk tough about using other people's kids to backup their b…,0
Is God going to be like the Co-president or something? #GOPDebate #eleventhdebater,0
I'd pay some serious $$$ to watch someone grill these 2 egomaniacal bullies in an interview. #GOPDebate #KellyFile,0
Kind of glad I didn't get to watch the #GOPDebate yesterday. Better for my mental health! 😊,1
I SWEAR TO GOD IF ANOTHER CIS WHITE MAN SPEAKS ON ABORTION LIKE THEY KNOW WHAT ITS LIKE BEING PREGNANT......... #GOPDebate,0
@ElianaBenador @PoliticalShort @Samlove0313Love @_AndyBryant @ebenjones @mjgranger1 #GOPDebate Trump too selfish &amp; immature to have power.,0
Ten rich narcissists spouting nihilistic applause lines is not a debate. It is a Zeitgeist… #GOPDebate,0
Really thought @marcorubio had a solid performance last night! #GOPDebate,1
"Smartest &amp; wisest man in the room last night barely got any speaking time, I'm a little salty about that #GOPDebate @RealBenCarson",1
"""@GovMikeHuckabee had a good night...he did well tonight."" - @BretBaier #ImWithHuck #GOPDebate",1
"Hey Megan Kelly, ask Kelly Osbourne how attacking me this week worked out for her. #GOPDebate",0
.@tedcruz gets powerful response from @FrankLuntz focus group. #KellyFile #GOPDebate,1
Why is God &amp; religion important in an election? Religion shouldn't play a part in the decision making in your country. #GOPDebate,0
"That pose is SO awkward. Who in the hell did she work with? She's stiff, not natural. Kinda like the #GOPDebate last night. @Pissed_Pat",0
The discussion of racist police violence was over before I finished typing that tweet. #GOPdebate #KKKorGOP,0
#CruzCrew - the outsider. Always tells the truth. Honors commitments. #GOPDebate,1
"jebbush tell me more about this ""hang em by the neck"" wing of your party....#GOPDebate #KKKorGOP",0
"i dont care if you think you dont have time to be PC, being respectful to women is something that should be in your nature #GOPDebate",0
Ben Carson: No one seems to see me or cares what I have to say . But racism doesnt exist. #KKKorGOP #GOPDebate,1
It's not a coincidence that you couldn't watch the #GOPDebate unless you had cable.,0
I'm at the #GOPDebate After Party. Rand Paul couldn't get in since the bar we're at doesn't allow Poodles.,0
@megynkelly thinks high ratings for @FoxNews #GOPDebate were because of HER! Hate to break it to you honey….@realDonaldTrump,0
Walked out of a restaurant last night even before my meal came feeling sick to my stomach #GOPDebate,0
"Two debates, one winner: Carly #Carly2016 #GOPDebate",1
"#gopdebate Both debate stages were so filled with liars, traitors, double-talking cheaters, deceiving misogynists it stunk to high heaven.",0
"Surprise surprise, @GovMikeHuckabee thinks #trans life is a ""social experiment"" #GOPDebate",0
"Biggest losers in the #GOPDebate were @megynkelly and Chris Wallace. Cynical, arrogant, condescending game-show hosts.",0
"Crazy day, fun night, exhausting week. This is moments before the #GOPDebate - firing up for the big event.",1
Called it. #GOPDebate #2016 #CruzToVictory,1
".@BillHemmer Did you ask Romney if his ""moment had passed?"" Would you have asked Reagan in 1980 the same? Worst question of the #GOPDebate",0
They're talking about Hilary like she's John Wick. I love it. #GOPDebate,1
Strange. God told me NOT to vote for them. #GOPDebate,0
Trumptastic #GOPDebate,1
"US Economy added 215,000 jobs in July. This must be the result of ""job-killing Obamacare"" Republicans talked about last nig…",0
"""@CarlyFiorina was one of the biggest winners Thursday night without even stepping on the prime-time stage."" -@CNN #GOPDebate",1
"Re #GOPDebate: Sure, it's all fun and games until one of these wackos has his finger on the big red button.",0
Absolutely! I have authored Kate's law. The leader of our OWN party BLOCKED Kate's law #CruzCrew #GOPDebate,1
Trump should have told Megyn Kelly to go to HELL! #FoxNews #GOPDebate,0
Everyone still talking about what a great job @RealBenCarson did at the #GOPDebate last night. Articulate and very good points made. 👍🏼👍🏼👍🏼,1
Chris Christie: Pro-Life Republicans Should Never Apologize for Being Pro-Life #GOPDebate,1
"@jkarsh Pffft. Since when does Fox care about lady viewers? Plus, Megyn's sole goal in the #GOPDebate was to come out the winner.",0
"Last time I heard ""stupid"" &amp; ""idiot"" used so liberally in a debate was during a race for the president of my kindergarten …",0
I had to laugh when #Huck mentioned the pimps. Get 'em all Mike! #ImWithHuck #GOPDebate #th2016 #ccot #tcot,1
My message from the spin room to Univision? The winner of the #GOPDebate tonight was next year's Democratic nominee.,0
